StoreID,VariantID,ProductID,SnapshotDate,FloorQty,BackroomQty,OnHandQty,FloorMinQty,ReorderPoint
ST004,V00360,P0015,2026-08-31,6,0,6,4,12
ST004,V00362,P0016,2026-08-31,9,2,11,4,12
ST004,V00366,P0016,2026-08-31,5,3,8,3,9
ST004,V00367,P0016,2026-08-31,4,2,6,2,6
ST004,V00368,P0016,2026-08-31,2,6,8,3,9
ST004,V00369,P0016,2026-08-31,4,6,10,2,6
ST004,V00370,P0016,2026-08-31,6,8,14,3,9
ST004,V00372,P0016,2026-08-31,4,4,8,2,6
ST004,V00374,P0016,2026-08-31,2,4,6,2,6
ST004,V00375,P0016,2026-08-31,4,3,7,2,6
ST004,V00379,P0016,2026-08-31,6,4,10,3,9
ST004,V00380,P0016,2026-08-31,7,2,9,4,12
ST004,V00381,P0016,2026-08-31,3,12,15,3,9
ST004,V00383,P0016,2026-08-31,7,5,12,3,9
ST004,V00385,P0017,2026-08-31,12,3,15,4,12
ST004,V00386,P0017,2026-08-31,9,1,10,4,12
ST004,V00390,P0017,2026-08-31,8,4,12,3,9
ST004,V00393,P0017,2026-08-31,6,0,6,2,6
ST004,V00394,P0017,2026-08-31,5,5,10,2,6
ST004,V00395,P0017,2026-08-31,3,5,8,3,9
ST004,V00397,P0017,2026-08-31,4,10,14,3,9
ST004,V00398,P0017,2026-08-31,1,6,7,2,6
ST004,V00402,P0017,2026-08-31,12,6,18,4,12
ST004,V00403,P0018,2026-08-31,18,15,33,6,18
ST004,V00407,P0018,2026-08-31,2,4,6,2,6
ST004,V00408,P0018,2026-08-31,3,3,6,2,6
ST004,V00411,P0018,2026-08-31,8,13,21,4,12
ST004,V00413,P0018,2026-08-31,7,8,15,4,12
ST004,V00417,P0018,2026-08-31,1,4,5,2,6
ST004,V00418,P0018,2026-08-31,7,0,7,2,6
ST004,V00419,P0018,2026-08-31,11,5,16,4,12
ST004,V00421,P0019,2026-08-31,6,0,6,3,9
ST004,V00422,P0019,2026-08-31,11,4,15,4,12
ST004,V00423,P0019,2026-08-31,11,0,11,4,12
ST004,V00427,P0019,2026-08-31,5,4,9,2,6
ST004,V00428,P0019,2026-08-31,9,5,14,4,12
ST004,V00429,P0019,2026-08-31,3,1,4,2,6
ST004,V00430,P0019,2026-08-31,3,11,14,4,12
ST004,V00433,P0019,2026-08-31,7,0,7,3,9
ST004,V00437,P0019,2026-08-31,4,0,4,2,6
ST004,V00439,P0020,2026-08-31,5,1,6,3,9
ST004,V00440,P0020,2026-08-31,5,2,7,3,9
ST004,V00441,P0020,2026-08-31,3,5,8,3,9
ST004,V00443,P0020,2026-08-31,5,2,7,3,9
ST004,V00444,P0020,2026-08-31,5,1,6,2,6
ST004,V00447,P0020,2026-08-31,4,3,7,2,6
ST004,V00449,P0020,2026-08-31,10,13,23,3,9
ST004,V00454,P0020,2026-08-31,6,2,8,3,9
ST004,V00455,P0020,2026-08-31,10,12,22,4,12
ST004,V00458,P0021,2026-08-31,15,7,22,6,18
ST004,V00459,P0021,2026-08-31,4,11,15,3,9
ST004,V00460,P0021,2026-08-31,3,2,5,2,6
ST004,V00464,P0021,2026-08-31,4,2,6,2,6
ST004,V00467,P0021,2026-08-31,3,2,5,2,6
ST004,V00468,P0021,2026-08-31,3,2,5,2,6
ST004,V00469,P0021,2026-08-31,8,1,9,2,6
ST004,V00470,P0021,2026-08-31,2,10,12,3,9
ST004,V00471,P0021,2026-08-31,24,15,39,6,18
ST004,V00472,P0021,2026-08-31,3,2,5,2,6
ST004,V00474,P0021,2026-08-31,7,2,9,3,9
ST004,V00476,P0022,2026-08-31,13,0,13,6,18
ST004,V00477,P0022,2026-08-31,6,9,15,3,9
ST004,V00478,P0022,2026-08-31,4,1,5,2,6
ST004,V00481,P0022,2026-08-31,1,2,3,2,6
ST004,V00487,P0022,2026-08-31,6,0,6,2,6
ST004,V00488,P0022,2026-08-31,6,2,8,4,12
ST004,V00489,P0022,2026-08-31,3,5,8,2,6
ST004,V00490,P0022,2026-08-31,5,0,5,2,6
ST004,V00493,P0023,2026-08-31,6,3,9,2,6
ST004,V00494,P0023,2026-08-31,5,2,7,2,6
ST004,V00496,P0023,2026-08-31,6,4,10,4,12
ST004,V00499,P0023,2026-08-31,10,3,13,3,9
ST004,V00500,P0023,2026-08-31,0,6,6,6,18
ST004,V00502,P0023,2026-08-31,3,7,10,4,12
ST004,V00503,P0023,2026-08-31,8,1,9,3,9
ST004,V00505,P0023,2026-08-31,8,0,8,4,12
ST004,V00509,P0023,2026-08-31,3,2,5,2,6
ST004,V00510,P0023,2026-08-31,7,3,10,2,6
ST004,V00511,P0024,2026-08-31,7,3,10,3,9
ST004,V00513,P0024,2026-08-31,2,2,4,2,6
ST004,V00514,P0024,2026-08-31,6,6,12,3,9
ST004,V00516,P0024,2026-08-31,4,3,7,2,6
ST004,V00520,P0024,2026-08-31,4,5,9,2,6
ST004,V00521,P0024,2026-08-31,7,7,14,3,9
ST004,V00522,P0024,2026-08-31,11,7,18,3,9
ST004,V00523,P0024,2026-08-31,10,2,12,4,12
ST004,V00524,P0024,2026-08-31,8,19,27,6,18
ST004,V00525,P0024,2026-08-31,10,19,29,6,18
ST004,V00526,P0024,2026-08-31,8,15,23,6,18
ST004,V00527,P0024,2026-08-31,9,7,16,3,9
ST004,V00528,P0024,2026-08-31,8,2,10,3,9
ST004,V00530,P0025,2026-08-31,5,4,9,2,6
ST004,V00531,P0025,2026-08-31,4,5,9,2,6
ST004,V00533,P0025,2026-08-31,6,1,7,2,6
ST004,V00535,P0025,2026-08-31,0,2,2,3,9
ST004,V00537,P0025,2026-08-31,5,0,5,2,6
ST004,V00539,P0025,2026-08-31,9,3,12,6,18
ST004,V00544,P0025,2026-08-31,8,0,8,4,12
ST004,V00546,P0025,2026-08-31,5,5,10,3,9
ST004,V00547,P0026,2026-08-31,5,5,10,2,6
ST004,V00548,P0026,2026-08-31,5,4,9,2,6
ST004,V00554,P0026,2026-08-31,3,3,6,3,9
ST004,V00556,P0026,2026-08-31,3,5,8,2,6
ST004,V00557,P0026,2026-08-31,6,3,9,4,12
ST004,V00559,P0026,2026-08-31,7,4,11,3,9
ST004,V00560,P0026,2026-08-31,5,2,7,2,6
ST004,V00561,P0026,2026-08-31,1,3,4,3,9
ST004,V00562,P0026,2026-08-31,5,14,19,6,18
ST004,V00563,P0026,2026-08-31,9,6,15,4,12
ST004,V00565,P0027,2026-08-31,6,7,13,2,6
ST004,V00568,P0027,2026-08-31,4,4,8,2,6
ST004,V00569,P0027,2026-08-31,3,2,5,2,6
ST004,V00570,P0027,2026-08-31,7,6,13,4,12
ST004,V00571,P0027,2026-08-31,3,4,7,3,9
ST004,V00573,P0027,2026-08-31,3,3,6,2,6
ST004,V00575,P0027,2026-08-31,6,6,12,3,9
ST004,V00578,P0027,2026-08-31,4,2,6,2,6
ST004,V00579,P0027,2026-08-31,3,7,10,4,12
ST004,V00581,P0027,2026-08-31,5,5,10,3,9
ST004,V00582,P0027,2026-08-31,13,13,26,4,12
ST004,V00583,P0028,2026-08-31,9,5,14,4,12
ST004,V00584,P0028,2026-08-31,7,7,14,3,9
ST004,V00586,P0028,2026-08-31,4,7,11,2,6
ST004,V00588,P0028,2026-08-31,17,9,26,6,18
ST004,V00589,P0028,2026-08-31,13,0,13,4,12
ST004,V00590,P0028,2026-08-31,2,7,9,3,9
ST004,V00591,P0028,2026-08-31,6,3,9,3,9
ST004,V00592,P0028,2026-08-31,2,1,3,2,6
ST004,V00593,P0028,2026-08-31,7,4,11,3,9
ST004,V00594,P0028,2026-08-31,8,1,9,4,12
ST004,V00595,P0028,2026-08-31,9,10,19,6,18
ST004,V00596,P0028,2026-08-31,3,2,5,2,6
ST004,V00599,P0028,2026-08-31,4,3,7,2,6
ST004,V00602,P0029,2026-08-31,4,2,6,2,6
ST004,V00603,P0029,2026-08-31,4,5,9,2,6
ST004,V00604,P0029,2026-08-31,13,5,18,6,18
ST004,V00606,P0029,2026-08-31,7,15,22,4,12
ST004,V00607,P0029,2026-08-31,2,5,7,2,6
ST004,V00609,P0029,2026-08-31,5,2,7,2,6
ST004,V00610,P0029,2026-08-31,5,2,7,2,6
ST004,V00611,P0029,2026-08-31,7,19,26,6,18
ST004,V00614,P0029,2026-08-31,2,12,14,3,9
ST004,V00615,P0029,2026-08-31,1,2,3,2,6
ST004,V00617,P0029,2026-08-31,16,2,18,6,18
ST004,V00618,P0029,2026-08-31,5,2,7,3,9
ST004,V00620,P0030,2026-08-31,2,4,6,2,6
ST004,V00621,P0030,2026-08-31,3,3,6,2,6
ST004,V00623,P0030,2026-08-31,3,8,11,2,6
ST004,V00625,P0030,2026-08-31,8,2,10,4,12
ST004,V00627,P0030,2026-08-31,5,3,8,4,12
ST004,V00628,P0030,2026-08-31,4,0,4,4,12
ST004,V00629,P0030,2026-08-31,1,3,4,2,6
ST004,V00630,P0030,2026-08-31,4,5,9,2,6
ST004,V00631,P0030,2026-08-31,13,8,21,4,12
ST004,V00633,P0030,2026-08-31,1,2,3,2,6
ST004,V00634,P0030,2026-08-31,6,10,16,4,12
ST004,V00635,P0030,2026-08-31,7,5,12,3,9
ST004,V00636,P0030,2026-08-31,3,11,14,3,9
ST004,V00639,P0031,2026-08-31,8,5,13,4,12
ST004,V00642,P0031,2026-08-31,7,0,7,2,6
ST004,V00643,P0031,2026-08-31,3,8,11,4,12
ST004,V00644,P0031,2026-08-31,4,3,7,2,6
ST004,V00645,P0031,2026-08-31,5,0,5,2,6
ST004,V00646,P0031,2026-08-31,4,5,9,3,9
ST004,V00647,P0031,2026-08-31,3,5,8,2,6
ST004,V00648,P0031,2026-08-31,4,7,11,2,6
ST004,V00650,P0031,2026-08-31,16,14,30,6,18
ST004,V00653,P0031,2026-08-31,7,9,16,3,9
ST004,V00656,P0032,2026-08-31,3,0,3,3,9
ST004,V00657,P0032,2026-08-31,10,10,20,4,12
ST004,V00660,P0032,2026-08-31,3,4,7,2,6
ST004,V00661,P0032,2026-08-31,8,2,10,3,9
ST004,V00662,P0032,2026-08-31,7,6,13,2,6
ST004,V00663,P0032,2026-08-31,3,14,17,6,18
ST004,V00666,P0032,2026-08-31,5,2,7,2,6
ST004,V00668,P0032,2026-08-31,5,4,9,3,9
ST004,V00669,P0032,2026-08-31,6,4,10,3,9
ST004,V00670,P0032,2026-08-31,9,6,15,3,9
ST004,V00671,P0032,2026-08-31,5,8,13,4,12
ST004,V00672,P0032,2026-08-31,7,0,7,3,9
ST004,V00673,P0033,2026-08-31,10,4,14,6,18
ST004,V00674,P0033,2026-08-31,6,5,11,4,12
ST004,V00679,P0033,2026-08-31,3,2,5,2,6
ST004,V00680,P0033,2026-08-31,5,5,10,4,12
ST004,V00681,P0033,2026-08-31,3,0,3,2,6
ST004,V00682,P0033,2026-08-31,16,8,24,6,18
ST004,V00683,P0033,2026-08-31,9,8,17,4,12
ST004,V00686,P0033,2026-08-31,7,0,7,4,12
ST004,V00691,P0034,2026-08-31,8,5,13,4,12
ST004,V00695,P0034,2026-08-31,1,6,7,3,9
ST004,V00696,P0034,2026-08-31,9,3,12,4,12
ST004,V00697,P0034,2026-08-31,6,11,17,3,9
ST004,V00699,P0034,2026-08-31,8,6,14,3,9
ST004,V00701,P0034,2026-08-31,15,9,24,6,18
ST004,V00706,P0034,2026-08-31,7,1,8,4,12
ST005,V00001,P0001,2026-08-31,17,7,24,6,18
ST005,V00002,P0001,2026-08-31,3,7,10,2,6
ST005,V00003,P0001,2026-08-31,5,5,10,2,6
ST005,V00004,P0001,2026-08-31,7,3,10,4,12
ST005,V00005,P0001,2026-08-31,3,1,4,2,6
ST005,V00009,P0001,2026-08-31,19,7,26,6,18
ST005,V00010,P0001,2026-08-31,4,2,6,2,6
ST005,V00011,P0001,2026-08-31,15,0,15,6,18
ST005,V00013,P0001,2026-08-31,5,2,7,3,9
ST005,V00015,P0001,2026-08-31,13,6,19,4,12
ST005,V00018,P0001,2026-08-31,7,8,15,3,9
ST005,V00019,P0001,2026-08-31,4,4,8,2,6
ST005,V00022,P0001,2026-08-31,18,3,21,6,18
ST005,V00024,P0001,2026-08-31,8,1,9,3,9
ST005,V00025,P0002,2026-08-31,3,1,4,2,6
ST005,V00026,P0002,2026-08-31,5,4,9,3,9
ST005,V00027,P0002,2026-08-31,3,3,6,2,6
ST005,V00030,P0002,2026-08-31,18,20,38,6,18
ST005,V00031,P0002,2026-08-31,2,3,5,2,6
ST005,V00032,P0002,2026-08-31,4,7,11,3,9
ST005,V00033,P0002,2026-08-31,2,9,11,3,9
ST005,V00036,P0002,2026-08-31,20,11,31,4,12
ST005,V00037,P0002,2026-08-31,5,3,8,2,6
ST005,V00039,P0002,2026-08-31,5,6,11,2,6
ST005,V00040,P0002,2026-08-31,4,4,8,2,6
ST005,V00041,P0002,2026-08-31,14,11,25,4,12
ST005,V00042,P0002,2026-08-31,5,8,13,3,9
ST005,V00044,P0002,2026-08-31,14,3,17,6,18
ST005,V00045,P0002,2026-08-31,9,2,11,3,9
ST005,V00046,P0002,2026-08-31,7,0,7,2,6
ST005,V00048,P0002,2026-08-31,4,1,5,2,6
ST005,V00051,P0003,2026-08-31,6,1,7,2,6
ST005,V00052,P0003,2026-08-31,2,0,2,2,6
ST005,V00056,P0003,2026-08-31,5,1,6,2,6
ST005,V00058,P0003,2026-08-31,5,4,9,2,6
ST005,V00059,P0003,2026-08-31,10,3,13,4,12
ST005,V00060,P0003,2026-08-31,3,0,3,2,6
ST005,V00061,P0003,2026-08-31,14,5,19,6,18
ST005,V00064,P0003,2026-08-31,3,2,5,2,6
ST005,V00065,P0003,2026-08-31,8,1,9,3,9
ST005,V00066,P0003,2026-08-31,5,5,10,2,6
ST005,V00067,P0003,2026-08-31,8,3,11,2,6
ST005,V00069,P0003,2026-08-31,3,4,7,2,6
ST005,V00070,P0003,2026-08-31,2,0,2,4,12
ST005,V00071,P0003,2026-08-31,13,4,17,6,18
ST005,V00073,P0004,2026-08-31,10,2,12,3,9
ST005,V00074,P0004,2026-08-31,3,2,5,2,6
ST005,V00075,P0004,2026-08-31,3,3,6,2,6
ST005,V00078,P0004,2026-08-31,3,0,3,2,6
ST005,V00081,P0004,2026-08-31,2,10,12,4,12
ST005,V00082,P0004,2026-08-31,4,6,10,2,6
ST005,V00083,P0004,2026-08-31,0,12,12,6,18
ST005,V00085,P0004,2026-08-31,7,6,13,2,6
ST005,V00086,P0004,2026-08-31,4,9,13,3,9
ST005,V00087,P0004,2026-08-31,3,2,5,2,6
ST005,V00092,P0004,2026-08-31,7,6,13,4,12
ST005,V00094,P0004,2026-08-31,5,3,8,2,6
ST005,V00095,P0004,2026-08-31,7,3,10,3,9
ST005,V00096,P0004,2026-08-31,15,11,26,6,18
ST005,V00097,P0005,2026-08-31,8,5,13,3,9
ST005,V00099,P0005,2026-08-31,4,0,4,2,6
ST005,V00101,P0005,2026-08-31,16,25,41,6,18
ST005,V00106,P0005,2026-08-31,6,1,7,2,6
ST005,V00107,P0005,2026-08-31,7,3,10,4,12
ST005,V00113,P0005,2026-08-31,21,5,26,6,18
ST005,V00114,P0005,2026-08-31,4,0,4,2,6
ST005,V00115,P0005,2026-08-31,3,5,8,2,6
ST005,V00116,P0005,2026-08-31,8,7,15,4,12
ST005,V00117,P0005,2026-08-31,5,3,8,2,6
ST005,V00118,P0005,2026-08-31,5,2,7,2,6
ST005,V00119,P0005,2026-08-31,5,4,9,4,12
ST005,V00121,P0006,2026-08-31,4,4,8,4,12
ST005,V00122,P0006,2026-08-31,6,6,12,4,12
ST005,V00124,P0006,2026-08-31,6,0,6,3,9
ST005,V00125,P0006,2026-08-31,3,0,3,2,6
ST005,V00127,P0006,2026-08-31,3,5,8,2,6
ST005,V00129,P0006,2026-08-31,2,6,8,3,9
ST005,V00132,P0006,2026-08-31,2,5,7,3,9
ST005,V00133,P0006,2026-08-31,7,2,9,3,9
ST005,V00134,P0006,2026-08-31,4,4,8,4,12
ST005,V00135,P0006,2026-08-31,5,4,9,3,9
ST005,V00136,P0006,2026-08-31,4,2,6,3,9
ST005,V00137,P0006,2026-08-31,7,11,18,4,12
ST005,V00138,P0006,2026-08-31,8,0,8,3,9
ST005,V00141,P0006,2026-08-31,6,4,10,3,9
ST005,V00146,P0007,2026-08-31,4,0,4,2,6
ST005,V00148,P0007,2026-08-31,4,5,9,2,6
ST005,V00152,P0007,2026-08-31,7,4,11,3,9
ST005,V00154,P0007,2026-08-31,5,3,8,2,6
ST005,V00155,P0007,2026-08-31,3,5,8,2,6
ST005,V00156,P0007,2026-08-31,10,0,10,3,9
ST005,V00157,P0007,2026-08-31,1,2,3,2,6
ST005,V00161,P0007,2026-08-31,9,5,14,3,9
ST005,V00162,P0007,2026-08-31,3,1,4,2,6
ST005,V00163,P0007,2026-08-31,2,6,8,2,6
ST005,V00165,P0007,2026-08-31,2,1,3,2,6
ST005,V00167,P0007,2026-08-31,5,2,7,2,6
ST005,V00169,P0008,2026-08-31,6,2,8,4,12
ST005,V00170,P0008,2026-08-31,17,11,28,6,18
ST005,V00171,P0008,2026-08-31,3,0,3,2,6
ST005,V00172,P0008,2026-08-31,5,2,7,2,6
ST005,V00173,P0008,2026-08-31,5,2,7,3,9
ST005,V00174,P0008,2026-08-31,5,2,7,2,6
ST005,V00176,P0008,2026-08-31,8,4,12,3,9
ST005,V00177,P0008,2026-08-31,1,4,5,2,6
ST005,V00178,P0008,2026-08-31,9,5,14,3,9
ST005,V00179,P0008,2026-08-31,5,5,10,2,6
ST005,V00180,P0008,2026-08-31,5,10,15,3,9
ST005,V00181,P0008,2026-08-31,0,6,6,2,6
ST005,V00182,P0008,2026-08-31,5,5,10,2,6
ST005,V00183,P0008,2026-08-31,18,13,31,6,18
ST005,V00186,P0008,2026-08-31,5,4,9,3,9
ST005,V00188,P0008,2026-08-31,9,1,10,4,12
ST005,V00190,P0008,2026-08-31,10,10,20,4,12
ST005,V00192,P0008,2026-08-31,4,1,5,3,9
ST005,V00194,P0009,2026-08-31,4,3,7,2,6
ST005,V00196,P0009,2026-08-31,14,7,21,6,18
ST005,V00197,P0009,2026-08-31,3,1,4,2,6
ST005,V00198,P0009,2026-08-31,3,6,9,2,6
ST005,V00199,P0009,2026-08-31,3,6,9,2,6
ST005,V00200,P0009,2026-08-31,14,13,27,6,18
ST005,V00202,P0009,2026-08-31,14,5,19,3,9
ST005,V00203,P0009,2026-08-31,9,8,17,6,18
ST005,V00204,P0009,2026-08-31,3,0,3,3,9
ST005,V00209,P0009,2026-08-31,7,0,7,3,9
ST005,V00210,P0009,2026-08-31,8,10,18,4,12
ST005,V00211,P0009,2026-08-31,4,3,7,2,6
ST005,V00216,P0009,2026-08-31,4,2,6,2,6
ST005,V00218,P0010,2026-08-31,1,3,4,2,6
ST005,V00220,P0010,2026-08-31,8,7,15,3,9
ST005,V00222,P0010,2026-08-31,11,4,15,3,9
ST005,V00225,P0010,2026-08-31,10,9,19,4,12
ST005,V00226,P0010,2026-08-31,6,2,8,2,6
ST005,V00228,P0010,2026-08-31,12,9,21,4,12
ST005,V00230,P0010,2026-08-31,4,0,4,2,6
ST005,V00233,P0010,2026-08-31,6,6,12,3,9
ST005,V00236,P0010,2026-08-31,5,3,8,2,6
ST005,V00238,P0010,2026-08-31,5,1,6,2,6
ST005,V00239,P0010,2026-08-31,19,12,31,6,18
ST005,V00241,P0011,2026-08-31,5,9,14,3,9
ST005,V00242,P0011,2026-08-31,12,7,19,4,12
ST005,V00246,P0011,2026-08-31,5,1,6,2,6
ST005,V00248,P0011,2026-08-31,3,4,7,2,6
ST005,V00250,P0011,2026-08-31,4,5,9,3,9
ST005,V00251,P0011,2026-08-31,2,7,9,2,6
ST005,V00252,P0011,2026-08-31,7,0,7,6,18
ST005,V00253,P0011,2026-08-31,2,4,6,2,6
ST005,V00255,P0011,2026-08-31,6,2,8,2,6
ST005,V00256,P0011,2026-08-31,9,11,20,4,12
ST005,V00259,P0011,2026-08-31,6,5,11,2,6
ST005,V00262,P0011,2026-08-31,3,0,3,2,6
ST005,V00264,P0011,2026-08-31,3,15,18,3,9
ST005,V00265,P0012,2026-08-31,5,1,6,2,6
ST005,V00266,P0012,2026-08-31,2,4,6,2,6
ST005,V00267,P0012,2026-08-31,7,2,9,2,6
ST005,V00269,P0012,2026-08-31,7,0,7,3,9
ST005,V00270,P0012,2026-08-31,2,8,10,3,9
ST005,V00273,P0012,2026-08-31,7,3,10,2,6
ST005,V00275,P0012,2026-08-31,2,3,5,2,6
ST005,V00277,P0012,2026-08-31,2,4,6,3,9
ST005,V00278,P0012,2026-08-31,5,7,12,2,6
ST005,V00279,P0012,2026-08-31,3,5,8,3,9
ST005,V00280,P0012,2026-08-31,14,9,23,3,9
ST005,V00281,P0012,2026-08-31,6,5,11,4,12
ST005,V00283,P0012,2026-08-31,3,6,9,4,12
ST005,V00285,P0012,2026-08-31,2,8,10,4,12
ST005,V00286,P0012,2026-08-31,5,3,8,2,6
ST005,V00287,P0012,2026-08-31,14,0,14,6,18
ST005,V00288,P0012,2026-08-31,5,0,5,2,6
ST005,V00292,P0013,2026-08-31,1,5,6,2,6
ST005,V00293,P0013,2026-08-31,0,4,4,4,12
ST005,V00294,P0013,2026-08-31,7,4,11,4,12
ST005,V00295,P0013,2026-08-31,2,0,2,2,6
ST005,V00296,P0013,2026-08-31,3,2,5,2,6
ST005,V00298,P0013,2026-08-31,5,2,7,2,6
ST005,V00299,P0013,2026-08-31,7,7,14,3,9
ST005,V00300,P0013,2026-08-31,6,4,10,2,6
ST005,V00301,P0013,2026-08-31,16,8,24,6,18
ST005,V00302,P0013,2026-08-31,7,0,7,2,6
ST005,V00304,P0013,2026-08-31,8,19,27,6,18
ST005,V00305,P0013,2026-08-31,5,5,10,2,6
ST005,V00309,P0013,2026-08-31,4,5,9,2,6
ST005,V00310,P0013,2026-08-31,6,2,8,4,12
ST005,V00311,P0013,2026-08-31,4,2,6,3,9
ST005,V00315,P0014,2026-08-31,5,8,13,4,12
ST005,V00316,P0014,2026-08-31,6,3,9,2,6
ST005,V00318,P0014,2026-08-31,11,4,15,3,9
ST005,V00322,P0014,2026-08-31,5,1,6,2,6
ST005,V00323,P0014,2026-08-31,9,10,19,4,12
ST005,V00324,P0014,2026-08-31,3,1,4,2,6
ST005,V00326,P0014,2026-08-31,3,2,5,2,6
ST005,V00328,P0014,2026-08-31,6,1,7,4,12
ST005,V00330,P0014,2026-08-31,17,18,35,6,18
ST005,V00333,P0014,2026-08-31,3,3,6,2,6
ST005,V00334,P0014,2026-08-31,2,5,7,6,18
ST005,V00339,P0015,2026-08-31,2,3,5,2,6
ST005,V00341,P0015,2026-08-31,11,9,20,4,12
ST005,V00343,P0015,2026-08-31,10,5,15,3,9
ST005,V00344,P0015,2026-08-31,14,3,17,6,18
ST005,V00345,P0015,2026-08-31,9,5,14,3,9
ST005,V00346,P0015,2026-08-31,5,0,5,2,6
ST005,V00348,P0015,2026-08-31,4,0,4,4,12
ST005,V00349,P0015,2026-08-31,4,0,4,2,6
ST005,V00352,P0015,2026-08-31,5,7,12,4,12
ST005,V00354,P0015,2026-08-31,9,2,11,2,6
ST005,V00356,P0015,2026-08-31,7,3,10,2,6
ST005,V00359,P0015,2026-08-31,6,0,6,2,6
ST005,V00360,P0015,2026-08-31,2,0,2,2,6
ST005,V00361,P0016,2026-08-31,3,3,6,3,9
ST005,V00362,P0016,2026-08-31,5,6,11,3,9
ST005,V00365,P0016,2026-08-31,7,8,15,4,12
ST005,V00366,P0016,2026-08-31,4,6,10,2,6
ST005,V00367,P0016,2026-08-31,4,2,6,2,6
ST005,V00368,P0016,2026-08-31,3,1,4,2,6
ST005,V00369,P0016,2026-08-31,5,8,13,2,6
ST005,V00375,P0016,2026-08-31,2,3,5,2,6
ST005,V00376,P0016,2026-08-31,4,3,7,2,6
ST005,V00378,P0016,2026-08-31,1,1,2,3,9
ST005,V00381,P0016,2026-08-31,12,1,13,4,12
ST005,V00382,P0016,2026-08-31,11,4,15,3,9
ST005,V00383,P0016,2026-08-31,5,3,8,2,6
ST005,V00384,P0016,2026-08-31,4,6,10,2,6
ST005,V00386,P0017,2026-08-31,6,0,6,2,6
ST005,V00388,P0017,2026-08-31,9,20,29,6,18
ST005,V00391,P0017,2026-08-31,2,5,7,3,9
ST005,V00394,P0017,2026-08-31,9,2,11,2,6
ST005,V00395,P0017,2026-08-31,8,9,17,4,12
ST005,V00396,P0017,2026-08-31,6,4,10,3,9
ST005,V00397,P0017,2026-08-31,3,1,4,2,6
ST005,V00399,P0017,2026-08-31,4,2,6,2,6
ST005,V00400,P0017,2026-08-31,3,8,11,2,6
ST005,V00401,P0017,2026-08-31,3,1,4,2,6
ST005,V00402,P0017,2026-08-31,3,4,7,6,18
ST005,V00403,P0018,2026-08-31,1,4,5,3,9
ST005,V00404,P0018,2026-08-31,5,0,5,2,6
ST005,V00405,P0018,2026-08-31,0,1,1,2,6
ST005,V00407,P0018,2026-08-31,3,1,4,2,6
ST005,V00408,P0018,2026-08-31,8,8,16,3,9
ST005,V00411,P0018,2026-08-31,7,0,7,3,9
ST005,V00412,P0018,2026-08-31,4,2,6,2,6
ST005,V00413,P0018,2026-08-31,5,1,6,2,6
ST005,V00414,P0018,2026-08-31,8,0,8,2,6
ST005,V00415,P0018,2026-08-31,9,4,13,4,12
ST005,V00418,P0018,2026-08-31,1,2,3,2,6
ST005,V00421,P0019,2026-08-31,3,0,3,2,6
ST005,V00423,P0019,2026-08-31,12,12,24,4,12
ST005,V00427,P0019,2026-08-31,13,0,13,4,12
ST005,V00428,P0019,2026-08-31,7,8,15,4,12
ST005,V00429,P0019,2026-08-31,2,8,10,3,9
ST005,V00430,P0019,2026-08-31,3,11,14,3,9
ST005,V00431,P0019,2026-08-31,15,1,16,6,18
ST005,V00434,P0019,2026-08-31,4,1,5,2,6
ST005,V00436,P0019,2026-08-31,8,10,18,6,18
ST005,V00437,P0019,2026-08-31,8,4,12,3,9
ST005,V00438,P0019,2026-08-31,3,7,10,2,6
ST005,V00440,P0020,2026-08-31,17,14,31,6,18
ST005,V00442,P0020,2026-08-31,7,0,7,2,6
ST005,V00443,P0020,2026-08-31,4,0,4,4,12
ST005,V00447,P0020,2026-08-31,3,1,4,3,9
ST005,V00448,P0020,2026-08-31,17,12,29,4,12
ST005,V00451,P0020,2026-08-31,6,2,8,3,9
ST005,V00452,P0020,2026-08-31,9,1,10,2,6
ST005,V00453,P0020,2026-08-31,22,10,32,6,18
ST005,V00456,P0020,2026-08-31,5,3,8,2,6
ST005,V00459,P0021,2026-08-31,4,7,11,2,6
ST005,V00460,P0021,2026-08-31,15,19,34,6,18
ST005,V00461,P0021,2026-08-31,9,6,15,4,12
ST005,V00462,P0021,2026-08-31,9,1,10,3,9
ST005,V00463,P0021,2026-08-31,6,1,7,3,9
ST005,V00467,P0021,2026-08-31,2,1,3,2,6
ST005,V00468,P0021,2026-08-31,4,2,6,2,6
ST005,V00470,P0021,2026-08-31,9,1,10,3,9
ST005,V00472,P0021,2026-08-31,6,9,15,3,9
ST005,V00477,P0022,2026-08-31,3,5,8,2,6
ST005,V00478,P0022,2026-08-31,6,4,10,2,6
ST005,V00479,P0022,2026-08-31,3,1,4,2,6
ST005,V00480,P0022,2026-08-31,0,7,7,3,9
ST005,V00481,P0022,2026-08-31,2,0,2,2,6
ST005,V00482,P0022,2026-08-31,5,4,9,2,6
ST005,V00483,P0022,2026-08-31,5,0,5,2,6
ST005,V00485,P0022,2026-08-31,4,0,4,3,9
ST005,V00486,P0022,2026-08-31,7,4,11,3,9
ST005,V00488,P0022,2026-08-31,10,0,10,3,9
ST005,V00492,P0022,2026-08-31,1,2,3,2,6
ST005,V00493,P0023,2026-08-31,4,0,4,3,9
